,credit_card_name,card_type,reviews,sentiment
231,uob-one-card,Cashback," ""[Cashback Card]  Terms are generous but rather fixated. you need to be spending exactly $2,000 per month for 3 months to get the highest tier on cash rebate at 5%. Else it will drop and it's not really that generous of a card anymore. There's a term to meet 5 transaction but if you're already spending this much, hard to not hit it.   "", ""[Cashback Card]  It's for min. the requirement of the UOB One account.  It'll be subject to the spending benchmark on a quarterly basis, with capped at SGD3k/month.  So far, I have benefitted SGD650 rebate from my credit card!"", 'UOB One Card’s rebate system is really generous but rather unforgiving. The cash rebate is awarded quarterly based on 3 tiers of min. spending of $500, $1,000 or $2,000 for each month of the quarter. 5 transactions must also be within your statement month. The saving grace is that the UOB One Card is the only cashback card in Singapore that will give you cash rebates on almost everything. Considering if you consolidate your daily spend like groceries, petrol, recurring bills etc. it should not be hard to achieve.",3
232,uob-one-card,Cashback," '[Card Hacks] If you miss certain quarter by some amount, you may call in to them for an appeal...that was what I did last month, when I miss the quarterly rebate spending in a particular month and I covered it in another month.  [Fee Waivers] UOB are quite generous with their fee waivers too.  ",3
233,uob-one-card,Cashback, 'Card application was easy and approval was fast.   [Card Hacks] Was using this card to top up my GrabPay and using the GPMC to pay for transport and online bills but this promotion has ended already.,2
234,uob-one-card,Cashback, 'The t&c keep changing and you got to always up to date. Grabpay no longer eligible for cashback. Must be detail to maximise the card.,3
235,uob-one-card,Cashback," 'This card is great for tracking your monthly expenses. You have to spend $500 at least per month and you could get cash rebates of 3.33% which sounds attracting for me. Furthermore, you can use it on your handphone bills. There is no limitations on where you use it.",5
236,uob-one-card,Cashback," 'This card is only good if you are diligent in tracking your expenses and can hit a minimum of $500 charge on cash rebate eligible transactions for 3 consecutive months of your statement quarter. Cash rebate ranges from 3.33% to 5.00% depending on your monthly charges in the quarter. I used to like this card very much as it is really easy to receive 3.33% quarterly cash rebate, and recommended it to my friends about it. However, the card has evolved since it is first launched and now it has lots more additional terms and conditions in place before one can receive the full benefits of this card. Not to mention that now one has to charge a minimu",2
237,uob-one-card,Cashback," ""[Updates 2th May 2020] The benefits and hacks with top up to grabpay has since been nullify and thus this is no longer attractive. Time to find another card.   [Card Hacks] I'm sure many here have shared before, Spend on this card min $500 or 1k or 2k (in min 5 transaction) each month per quarter to qualify for 3.33% ($500 spend) or 5% (1k/2k spend) cas"", ""Card benefits is good. But customer service over the hotline is terrible. Don't know outsource to which country. Hear them talk make my blood hot.  [Customer Service]"", '[Cashback Card] Spending a minimum sum each month and crediting my salary into this account works best as it gives me great cashback/rebates every month ◡̈  [Promotions and Perks] It’s got many 1-for-1 promotions, some of which are really attractive and help me save money!",1
238,uob-one-card,Cashback, '[Promotions and Perks] Good promotion and 1 for 1 deals. [Cashback Card] Cashback is very good return. [Customer Service] Very good customers service and support.,5
239,uob-one-card,Cashback," ""It's a great cashback card for the past few months. 3.33%/5% plus additional 5% for Grabpay top ups. However, plenty of changes are upcoming - so one star less for T&C changes, it will be more difficult to attain qualified card spend."", '[Cashback Card] Provides lots of cashback for me since 10 years ago when I first signed up till now.  [Fee Waivers] Have managed to waive for the past 10 years easily. Much more easily compared to some other banks in fact. ",4
240,uob-one-card,Cashback," '[Cashback Card] This card works well with the UOB one account with the spending (minimum $500) will help to earn the interest in the savings handsomely. With the recent promotion of Grab. The additional rebate will be earned as you top up grabpay account.  Things to note, the cut off of rebate is at $500, $1000, $2000 respectively. Track your spending wisely so you wont be wasting your spending and go on and leverage using other CC. What I ",4
241,uob-one-card,Cashback," '[Cashback Card]  [Useful For grab spending currently]  The 5% pales in comparison to other cashback cards, but because it allows almost every spend (except those under MCC), its my go to card for prudential premiums payment monthly ",4
242,uob-one-card,Cashback," 'Got it just for Grab x UOB 10%. Prepared to cancel it when the promo ends.  On another note, it is a beautiful card. It feels very premium.",4
243,uob-one-card,Cashback," '[Summary of cashback] Definitely the best cashback card for those spending $500 or more. Expenditure wise its easy to hit because it includes grab top up as one of the expenditure  [Cashback amount] Uob one delivers cashback of either $50, $100 or $300 on a quarterly basis. This reward amount is generally very high. And worth it because it equates to at least 3.33% cashback amo",5
244,uob-one-card,Cashback, '[Promotions and Perks] Use it for petrol at SPC  or Shell. Top up Grab account for transport and F&B.  Spend $500 each month and pair it with UOB current account to step up your deposit interest rate. Super!  [Cashback Card] Most generous cashback of $300 each quarter if you can consolidate your spend in this card. Little exclusions or limits on specific categories so it is a breeze for me ,5
245,uob-one-card,Cashback," 'Be careful about the cashback quarterly months and the UOB One Account interest calendar month. Both are different date. UOB One Card cashback is by statement date, however, UOB One Account interest is based on the calendar month.",3
246,uob-one-card,Cashback, 'One of the best card to use right now as i can get extra cash back from grab topup and payment. Offered the highest rebates if done correctly.,5
247,uob-one-card,Cashback, 'Uob one card has one of the highest cash back rebate if you can meet the $500 cash expenditure. The recent grab promo enables us to earn even more rebates because grab pay can be used to pay a lot of things  Called the uob customer service hotline about my first statement cycle month and they were very knowledgeable and willing to provide me examples and guide ,5
248,uob-one-card,Cashback," 'Great rewards and cashback, especially if used together with UOB account. However, the tiered system makes calculating and tracking the actual interest very difficult. ",3
249,uob-one-card,Cashback," 'This is really good and coupled with grabpay top up, we can easily get 10% cashback, I.e. maximum of 600 dollars earned per quarter. ",5
250,uob-one-card,Cashback, '[Card Hacks]  [Cashback Card]  Combo with Grabpay and Revolut/YouTrip/Other prepaid cards for maximum benefit.,5
251,uob-one-card,Cashback," ""It works together with UOB One Account.  If you have a recurring payment, this may be a card to go. However, it doesn't have points or much perks that you would receive from the card."", 'It is a card that is useful if you have high recurring payment that allow credit card payment(EG. General Insurance or car installment)   However, this card was dropped down the pecking order as it is really not easy to maintain $2000 spending monthly consistently, and do note on the transaction date and posting date where I do have some “discussion” with UOB operator on the issues of my cashback amount.   ",3
252,uob-one-card,Cashback," ""[Hidden Terms] UOB will add 1%  for all overseas transactions that you paid in SGD.  I just realized this when I saw that the amount charged in my statement was more than what I paid for. I have only came to realize this 1% charge when I called the Customer Service to clarify the discrepancy in my statement. All this while I've been charged this 1% and I didnt even know.  "", 'Best combined with UOB one account if you have a savings of 75K. Credit salary, spend $500 monthly and a min deposit of 70k, you will earn cashback around 2k a year.  As for the credit card UOB one, I have been using it more than other credit cards. SPC petrol Min spending $60 combined with SPC member card, after discount $48, 20% discount. Other benefits from my experience  -$10 voucher when you pay with UOB at Hai Di Lao   -One for one sashimi at sushi tei",1
253,uob-one-card,Cashback," 'You can buy insurance products from the bank and use this card to make the monthly payment. With the payment and spending exceeding $500 monthly, there are rebates and higher interest for your One Account.",1
254,uob-one-card,Cashback," 'I find that the One card is a good card to be used if you have a One account, as it helps you increase your interest tier on your account.   However, the credit card itself does have limitations, as the cashback is given quarterly, which for first-time credit card users, might have difficulty tracking and monitoring whether or not you are getting your rewards. I personally experienced that, as I was at a lost of when my rewards would come in, and information regarding the quarterly cycles and dates where they ",3
255,uob-one-card,Cashback," 'Card Features includes:   5% Rebate on All Spends + UOB Smart$ Rebates  1.85%, up to 3.88% IR per annum for UOB One A/C   T&Cs applies of course. ",1
256,uob-one-card,Cashback," '[Cashback Card] The tiered reward system and the uncertainty over when the transactions will be posted make your life difficult. To make matter worse, missing out on the card bonus also meant losing out on the associated banking bonus. ",2
257,uob-one-card,Cashback," '$50 cashback if you can meet $500 minimum for 3 consecutive months, can be tedious to keep track. Actually $50 not a lot. ",2
258,uob-one-card,Cashback," ""One of the best cards thus far. 5% cashback with min $2000/mth.  Would say that its not easy to hit $2000 a month but the good thing is that theres lesser restrictions and limitations. $2000 is almost 'any' transaction thus easy to track and less troublesome.   Point to note is that the spend must be consistent for 3 months (per quarter) as the cashback i"", 'One of the best all in one card for people who are lazy to track their spending.  3.33% for $500 - $1,000 is awesome. 5% for $2,000? Best.   Make sure you can hit those numbers for 3 months though, it is cashback quarterly.  ",5
259,uob-one-card,Cashback, '[Hidden Terms] You have to maintained consistent spending of more than $2000 for 3 months consecutive in order to get the $300/quarter.,1
260,uob-one-card,Cashback," ""This is my favourite cashback credit card linked to a high interest rate bank account. As long as you are willing to do the monitoring work. The minimum spend and number of transactions per statement month can be difficult to track. The jump in spending tiers from $500, $1,000 to $2,000 per month to get more cashback is big. So it's good if you have a set pattern of regular spending to this card every month so you stick to the one threshold you are aiming for as the spending tier. Try not to spend on different items every month to this card cause you will either underspend or overspend on that threshold. "", ""Switched from OCBC to UOB for awhile due to the higher interest rates and I applied for this card to hit the credit spend requirement. However, I would think this card us more suitable for users who ar diligent at tracking their expenses. You need to spend a minimum of $500 on cash rebate eligible transactions for 3 consecutive months of your statement quarter to receive cash rebates. And also, one has to charge a minimum of 5 transactions per statement month. Too much work for a lazy cardmember. However, if you're getting married and paying for your banquet, this is a pretty good card to earn your cashback on. You can request for the vendor to split the payment into 5 transactions and pay monthly."", 'Great rebates especially if you use GRAB, can get back up to 10% cashback and the rebates are disburse on time every quarter. ",4
261,uob-one-card,Cashback, 'I love my UOB One Card! Great rebates and interest on UOB One Account. UOB also has amazing dining/travel/retail deals and discounts. ,5
262,uob-one-card,Cashback, 'I signed-up because of the attractive 3.88% interest with the UOB One Account. Makes sense to use it as my daily card. Also helps that it comes in a really fancy chrome coloured card!,5
263,uob-one-card,Cashback, 'Very good credit card to unlock the UOB One Account interest. However the bill cycle affects the calculation of the interests which make it hard to do tracking ,4
264,uob-one-card,Cashback," 'The UOB One Card is hands down UOB’s favourite entry level credit card – especially for those with a UOB One account too. The credit card owes its fame to its key proposition: a maximum of 5% cash rebate on everything, no need to futz about with different spending categories. ",5
265,uob-one-card,Cashback, 'One of the most attractive cash rebates in the market and its pretty straightforward to use. Will definitely recommend it to my peers.,5
266,uob-one-card,Cashback," 'Surprisingly, the UOB One account is one of the few that won’t give you a headache, even if you have a severe maths allergy. It has a very simple structure and easy-to-attain bonus interest – minimal calculations needed. ",5
267,uob-one-card,Cashback, 'Best cash rebate card that link to the one account. Rebate is instantly for my stmt. Will recommend it to family and friend! ,5
268,uob-one-card,Cashback," 'The best cash back credit card out there in Singapore, straight forward rebates without any requirement on spending with categories.",5
269,uob-one-card,Cashback, 'Best cash rebate credit card in the market! No fuss and hussle  free! Insurance can be charged too!!! ,5
270,uob-one-card,Cashback, 'Best cash rebate credit card in the market! No fuss and hussle  free! Insurance can be charged too!!! ,5
271,uob-one-card,Cashback, 'Used for about 6 months now. The bonus interest only gets substantial when the quantum amount in the savings account is huge. Advisable for someone who has spare cash lying around. ,2
272,uob-one-card,Cashback," 'Great card in terms of cashback and upfront discounts, especially for petrol if you can hit the minimum spending each month!",5
273,uob-one-card,Cashback," ""I have been using this card for my wedding expenses! Although it has been a little stressful to ensure payment is done to get the maximum cashback of 5%, overall it has been a good experience so far. One thing to note is to make sure transactions are done earlier because most operators take a few days to approve the transaction. Even if you make the transaction before the statement due date, it doesn't mean you will fulfil the cashback. I have encountered something similar and tried appealing to get the cashback. Happy that UOB was understanding and approved it in a few working days! Customer service has been responsive. "", 'Thou troublesome to track, many stuff falls under the min spend, so it fits my needs to get the min rebate each month!",4
274,uob-one-card,Cashback," 'Been using this in conjunction with cardup to get cash back for my monthly rental + automating 4 other monthly expenses into this card to hit the 5% cash back requirements.  Similar to other users, once you hit the 2k monthly spend, you can get a 5% cashback and it hits the higher tier UOB One Savings account interest rate.   Highly recommended. :)",5
275,uob-one-card,Cashback, 'I am using this card to pay for my banquet. Easy to meet the 2k monthly requiremnet to get the 5% rebates. 5 different transactions required so have been allocating 1.6k for the banquet and 4 other transactions. ,5
276,uob-one-card,Cashback," ""Maybe I'm a bit biased but this card fits my spending needs. Used it mainly for insurance, and then followed by bill payments and other fixed recurring expenses. Set it right to $2,000 a month and get $300 credit every quarter. $300/($2,000 x 3) = 5% rebate my credit card bills. Plus extra interest in UOB One account. Happy man here! :)"", 'Have been using this card for years, charging my monthly fixed expenses such as insurance, internet, subscriptions, and variable expenses such as transport, groceries, never had a problem hitting the min. spend.",5
277,uob-one-card,Cashback," 'Perfect for wedding banquet expenses - my wife and I split our banquet payments monthly, $2,000 each, for over a year - and got back a couple of thousands from our spend. Not too bad for something we were already committed to spending on, right/ ",5
278,uob-one-card,Cashback, 'Have rebates when you shop at supermarkets but other than not a lot of benefits. An average card to have and I only use it occasionally. Other cards are better! ,3
279,uob-one-card,Cashback," ""#Weddingbanquethack All couples looking to book your wedding venue or have already booked, this is for you.  I'm sure you all know the mechanics of the UOB one card. To hit the maximum tier of 5% cash rebate, you need to spend $2,000 every month, for 3 months in a row. There is also a minimum transaction of 5 per month.   "", 'It is one of the great card to own it as the rebate system makes me spend even more.   As i spend more at guardian and Cold Storage, the rebates allows me to earned more at the same time.",5
280,uob-one-card,Cashback, 'This card give one of the higher rebate. However to get the higher rebates of 3.33%  you would need to hit exactly 500 for 3 months. Spending  700 for 3 months and 500 for 3 months gives the same rebate - $50.   Would recommend only for folks with uob one account and have fixed monthly spending of excatly 500 a month for maxium benefit. E.g  ,2
281,uob-one-card,Cashback," ""Been using the One Card to get a higher interest rate for my One account. Here's my take based on my usage and some points for consideration:  + Higher interest rates for your savings (if you can fulfill the $500 min spending per month) - Have to monitor to ensure you maintain min spending of $500 to get the cashback - Have to fulfill minimum spending of a higher tier for all three months within the quarter to qualify for the cashback amount of the higher tier (explained in my experience below) "", 'Perfect for me with UOB One. Only sad time was I spending $1 less than my targeted $2000 for one of the 3 months. Oh well, it forces you to track your spending near the end of the month (highly recommended to change cycle to follow calendar month)",4
282,uob-one-card,Cashback, 'This credit card is a bit of a double edge sword if you are not good at tracking your expenses the spending doesn’t reap any returns.   Pros 1) Good tie up with UOB account that gives you good int rates on your bank account with min 500 spend per month on the card + 3 Giro(no need for salary credit !)  2) Good for everyday use with no fixed tiers or specific domains  ,3
283,uob-one-card,Cashback," 'Using this card for fixed expenses like Prudential insurance, singtel mobile & internet bills and conversancy fees.  Combining it with UOB one account for maximum benefits. ",5
284,uob-one-card,Cashback," ""It's good for the fixed expenses that won't fall under better categories - for me, I charge my monthly Prudential premium and my utilities bills (through manual payment at the SP service center) and the odd fast-food purchase and that's sufficient for the base 500.  It's easier in the sense that you don't have specific categories to optimize but of course it isn't as good as the higher rebates you get for other cards.  More for the oddball uncategorized expenses than anything else.""]",4
285,posb-everyday-cashback,Cashback,"['POSB Everyday Card is a great option for families who spend across a variety of categories. Cardholders are frequently rewarded with high rates for spend in everyday spend categories.  For example, consumers typically earn rebates of up to 10% on online food delivery, 5% on grocery purchases and online shopping, plus up to 21.8% in fuel savings. Even with its annual fee of S$192.6 (waived the first year), average spenders can quickly recoup the cost while earning additional rewards for daily spend.  ",4
286,posb-everyday-cashback,Cashback," '[Cashback Card] POSB Everyday Card is a great option for consumers who typically need to spend on groceries. They can earn rebates of up to 10% on online food delivery, 5% on grocery purchases and online shopping, plus up to 21.8% in fuel savings.",5
287,posb-everyday-cashback,Cashback, 'Ok card for the rebates if you go to SPC and Sheng Shiong.. if not rebates are minimal..  there are some occasional promotions on online or groceries on paylah but will have a min spend of $800,3
288,posb-everyday-cashback,Cashback, 'one of the better cards around. [Promotions and Perks]  usually use it for SPC and groceries/supermarket.  they should have an option to auto-use rebates to offset bill.,5
289,posb-everyday-cashback,Cashback, 'Good credit card especially if you buy groceries with sheng siong. Not only 8% rebate but theres always promotions with it. Downside is i am yet to recieve my $250 cashback promotion,4
290,posb-everyday-cashback,Cashback, '[Useful For...] Purchase at Sheng siong supermarket and Waston. Instant deduction on previous rebate for your purchase at Sheng Siong,4
291,posb-everyday-cashback,Cashback, 'One of better cashback cards out there with rebates for groceries and bills. Worth considering this card for an entry level card.,4
292,posb-everyday-cashback,Cashback," 'One of the best entry level cashback cards in the market! Super useful for grocery shopping, but remember to hit the min. spend per month",5
293,posb-everyday-cashback,Cashback, '[Promotions and Perks] Nothing fantastic for this card and require a high monthly spend of $800 when there are very little categories qualifying for the bonus rebate.   [Customer Service] Customer service is generally okay and online bot is useful in resolving simple cases without the need of going through long waiting time to speak to their customer service. ,3
294,posb-everyday-cashback,Cashback," ""[Fee Waivers] I was disappointed by the fees waiver as compared to my OCBC 365. Not too sure I am unlucky or what but I have since cancelled this card and use my SAFRA DBS instead as there's no annual fees.  [Promotions and Perks] Was attracted by the perks initially but have since learnt to not use so many cards"", '[Useful For...] kids and teenagers who are trying to build credit this review is a test as i am interested in becoming",2
295,posb-everyday-cashback,Cashback," 'Rate based on their credit cards, service are the worst among all banks. They will not entertained on the late waiver regardless 1st time or multiple time. For cancellations, they are swift and no intention of customers retention.  Lucky I got no loan, instalment or outstanding so can cancel and use alternative. For those considering loans or instalment, seek other banks.  ",1
296,posb-everyday-cashback,Cashback, 'Basic credit card for general everyday use. Have been using it for transport and general expenses. Basic rebates is really low (0.3%) if you do not meet the monthly minimum qualifying spend ($800).  [Useful For...] Meeting the criteria of credit card spend on your DBS Multiplier Account.  ,4
297,posb-everyday-cashback,Cashback, '[Customer Service][Promotions and Perks] Wish that there are better service and promotions.  [Cashback Card] Not much of a cashback  [Fee Waivers] Only can waive annual fees via the automated request.,2
298,posb-everyday-cashback,Cashback," 'This card is really awesome. Being able to easily arrange for installment on your big spending, that is really plus point for customer journey.",5
299,posb-everyday-cashback,Cashback," ""Compared to other credit cards, this is indeed one of the best for rebates. However, I found myself spending unnecessarily just to hit the required amount to get the extra cash back which isn't worth it in the long run because I'll just spend beyond my means. I'll still recommend this to shopaholics though!"", 'Easy application. Recommended for normal salary person for interest earning. it also provide different motivation for saving with necessary spending like getting housing loan to insurance coverage",4
300,posb-everyday-cashback,Cashback," ""[Useful For...] fulfilling tier requirement for multiplier account. min spending i think its only $1  [Promotions and Perks] i see theres a monthly 'promotional' event to encourage ppl to spend more ($800) to get some caashback or perks.  Not worth it to spend so much with this card."", 'Applied it to fulfil the multiplier criteria. It isn’t the best card out there but it is a decent cash back card.",3
301,posb-everyday-cashback,Cashback," '[Useful For...] This card offers rebates on a variety of categories such as dining, groceries, shopping, transport and recurring bills. It does offers spenders to earn cashback for diversified spending.  However, the rebates are only applicable to selected merchants within each category (E.g. Groceries, online shopping, utilities) as such, the options can be quite limited.   ",3
302,posb-everyday-cashback,Cashback," 'This is a so-so card. Only signed up to meet the tier requirements for DBS multiplier. Luckily, the fee waiver was easy and simple despite not spending more than $100 on the card annually. Otherwise, the plan would be to cancel both the card and multiplier and jump to other banks.",2
303,posb-everyday-cashback,Cashback," ""I applied this card just to tag to the DBS multiplier account. There's no minimum spending too. The rebates depends on the amount you spend on the card and it will be reflected in DBS paylah so you can offset your spendings from there. A very simple credit card to start. Recommended for fresh grads."", '[Useful For...] Great for bill payments, grocery shopping, dining and common purchases with decent cash back and rebates. I use this card for all purchase that i do and linked it to my DBS multipler to enjoy greater interest rates. Fuss free card with great rewards. This is good as the minimum spending required is in a comfortable range of $800, not too high.",5
304,posb-everyday-cashback,Cashback," 'I found that the ease of fee waiver was difficult. It might be that I did not spend enough on the card (I spent less than S$2,000 in 2020), but I was unable to apply for fee waiver the past 2 years. This meant that I had to pay fees of close to $350. In this regard, I do not think it makes much commercial sense. However, I had signed up for this to hit multiplier categories.",2
305,posb-everyday-cashback,Cashback, 'I find it great to use with DBS multiplier account alongside its cashback. Easy to set up to replace EZlink card too so that I can track my travel spending better,5
306,posb-everyday-cashback,Cashback," 'Terrible - For an instalment payment of $2K I have paid $600 in fees and interest with no room for negotiation even though I had legit family crisis reasons. I wrote email but received no response and no recourse. If you call in you get robots (even if they are real people) sigh...even if i offer to pay in full to cancel card, told to pay 1.5% for termination of card. Forcing people into jumping off a building?",1
307,posb-everyday-cashback,Cashback, 'The 2nd card that I use on a day-to-day basis. I like how I can take public transport with this card without the need to top up. Fee waiver is straightforward as well. Not many perks but overall still a good card to have.,4
308,posb-everyday-cashback,Cashback," '[Card Hacks] Good for using with DBS multiplier account time clock in the categories.  [Useful For...] People like me who used this card for groceries, online food deliveries and petrol.",4
309,posb-everyday-cashback,Cashback," '[Fee Waivers] - really hassle free, just lock in to iBanking account and request for the waiver.  Good discount for SPC petrol.",1
310,posb-everyday-cashback,Cashback," '[Card Hacks] Good for using with DBS multiplier account time clock in the categories.  [Useful For...] People like me who used this card for groceries, online food deliveries and petrol.",4
311,posb-everyday-cashback,Cashback," 'Pro is credit point is earn in cash and with no expiry date, con is the credit point is very low. Fee waivers can do on line and that is another plus point.",3
312,posb-everyday-cashback,Cashback, '[Promotions and Perks] SPC CASH BACK is a deal!  Easy check-ins with customer service on the rebates left. I have always accumulate to about $80 for a full tank of petrol.,5
313,posb-everyday-cashback,Cashback, '[Promotions and Perks] Got a decent cashback when applying for this card.    [Customer Service] POSB customer service has always been great when I am using them,4
314,posb-everyday-cashback,Cashback, '[Promotions and Perks] POSB Everyday Card cashback is quite good when you use for daily usage. 0.3% for everything you spent if not fall under other categories. Utility bills from certain OEM and Starhub are able to obtain 1% cashback. It helps to narrow down your choices from MANY OEM out there!   You may want to download DBS Lifestyle App as sometimes there are challenges where you earn extra cashback / vouchers if you hit the spending target. I obtained $12 KFC voucher prev,4
315,posb-everyday-cashback,Cashback, 'I have two credit cards from 2 different banks. The DBS credit card is the most useful and convenient.,5
316,posb-everyday-cashback,Cashback, '[Promotions and Perks] Good card for grocery shopping and more like petrol. Can also link it in your apple pay and Samsung.,4
317,posb-everyday-cashback,Cashback, 'I got the approval within a few business days thanks to SingPass registration.   Overall I like this credit card as it doesn’t set any minimum spending requirement to get 5% rebate at Sheng Siong and 1% rebate from StarHub/ Keppel Electricity Bill... I think it is perfect suit to those who doesn’t spend a lot every month but purchase grocery at Sheng Siong on routine basis.,4
318,posb-everyday-cashback,Cashback, 'One of my fav cards in the wallet for SPC petrol and supermarket rebates. Been using reward points for lumpy credit card payments.,5
319,posb-everyday-cashback,Cashback," 'Still the best card for groceries, food, petrol and Watson’s. At least you still get rewarded without having to stress about hitting minimum sum. Bonus if you have the multiplier account, can earn some extra interest.",4
320,posb-everyday-cashback,Cashback," 'Correlate to its card name, for ""Everyday"" use especially Sheng Siong rebate. Rebates will appear automatically in the system after purchase and can be used in the next purchase.",3
321,posb-everyday-cashback,Cashback, '[Cashback Card] POSB Everyday card has attractive cash back. Able to use the cash back with ease to offset purchases or at Watson’s etc,4
322,posb-everyday-cashback,Cashback," 'The POSB everyday card has lots of awesome freebies on its DBS lifestyle app. Like free famous amos cookies, and free gongcha, as well as the occasional online purchase cashback. Definitely spoiled with all the good stuff that they are giving out for using this card. The promotions and perks are awesome! Loving it!",5
323,posb-everyday-cashback,Cashback, '[Promotions and Perks] Great discount on Fuel and some food and beverage outlets.   [Customer Service] Good customer service.  [Fee Waivers] Easy to meet fee-waiver criteria,5
324,posb-everyday-cashback,Cashback, '[Promotions and Perks] Good promotion every month when you use the card. You will get the benefits by using it. No regrets of having it.,5
325,posb-everyday-cashback,Cashback, 'I use this card for my sheng shiong grocery shopping since it will 5% rebate. Now there are also more rebate promotion for online spending and dinning once you registered in dbs lifestyle app and reached 800 min spend.,5
326,posb-everyday-cashback,Cashback," ""[Useful For...] Application and approval was quick, within 1 working day. I realised I spend a lot on groceries as well as on personal care products during the circuit breaker period. With that, I decided that this card would complement my spending as it gives 5% rebate at Sheng Siong and 3% at Watson's, both with no minimum spend. I do not care about the other rebates in other categories as it requires a minimum spend of $800, which is too high for me.  "", ""I use this card when I shop in Watson's cos the rebate is high. Other than that, this serves as my only POSB/DBS card when I want to purchase cheaper movie tickets at GV."", '[Useful For...] Currently using it as my transport card through SimplyGo as there is 15% rebate if you clock up to $200 spend across categories (transport, dining, grocery shopping at Sheng Shiong and shopping at Watsons). Will continue to use it throughout the month.   [Promotions and Perks] To enjoy rebates, do join the promotion and clock the spending to maximise the card :) ",4
327,posb-everyday-cashback,Cashback, 'Personally I use the Everyday card as my transport card and also my default Mastercard option when promotions arises. This card also offers a cash rebate for recurring bills such as phone and S&CC payment.,5
328,posb-everyday-cashback,Cashback," 'I personally own a DBS Multiplier Account and thus I needed a Credit Card to qualify for the ""Credit Card Spend"" category. After reviewing a few choices, I was left to choose between DBS Live Fresh or POSB Everyday Card. I chose POSB Everyday Card because it aligns better with my daily life.  I seldom shop online hence the cashback from Online Shopping for DBS Live Fresh was not very useful for me and I would like to think that this cashback is the selling point of DBS Live Fresh. Therefore, I went with the choice of POSB Everyday Card.",2
329,posb-everyday-cashback,Cashback, 'I get rebates upon buying groceries during shopping. Useful cards with perks. Highly recommended for new sign ups.,5
330,posb-everyday-cashback,Cashback, '[Cashback Card] Always use it for Sheng Siong and Watsons purchase. Rebates are quite good and usually use it to offset my monthly bill.,4
331,posb-everyday-cashback,Cashback, 'This card is very good for rebates while spending. Friendly Customer service and always waive the annual fee for and many more benefits. Will recommend to friends and family.,5
332,posb-everyday-cashback,Cashback, '[Fee Waivers] Usually they will give free annual fee wavier. [Customer Service] Very patient CS which i can get accurate information from them. [Cashback Card] Earn lots of cashback with them already.,4
333,posb-everyday-cashback,Cashback, 'Love the card as it has a lot promotions and savings which i enjoy a lot. The services are great which help us lots. Anywhere can use it love lots.,5
334,posb-everyday-cashback,Cashback," 'This is really one of the most easy to ""use and earn"" credit card with great cash rebate rewards. There is no minimum spend required while offering up to 20.1% fuel savings at SPC, 5% rebate at Sheng Siong, 3% to 6% for Watsons and 1% for utilities and telecos.  The best part is that these cash rebate earned has no expiring date! It can be use for redemption in any amount to offset POSB Everyday credit card bill, offset payment at selected merchants and redeem in block for ComfortDelGo vouchers.    ",5
335,posb-everyday-cashback,Cashback, '[Card Hacks] Fav pay x grab pay x cc  Use shopback for additional cashback when you shop online  [Useful For...] Everyday grocery for your mom Petrol for your vehicle  ,4
336,posb-everyday-cashback,Cashback," 'As it has 5% cash rebates on Groceries at supermarkets like Sheng  Siong , I will use it for payment at the supermarkets. I tag my everyday card with Giro to pay the StarHub bills. I also use the card for online purchase and foods ordering.",5
337,posb-everyday-cashback,Cashback," '[Useful For...] I applied POSB Everyday card for the convenience of transportation. I can literally say than I use the card every day. I have tag my Everyday card with Giro and it make thing very easy and fuss-free. Currently due to Covid-19 contactless payment more and more essential and important. With the paywave feature I only need to tap and go. I also use the card for my online purchase using varies platform Qoo10, Lazada and Shoppee. I also order food online using Grab-food and FoodPanda. With POSB Everyday card I can do most of my purchase and travel effortlessly and safely with less physical contact",5
338,posb-everyday-cashback,Cashback," '[Customer Service] Online customer services fast and easy, able to clear all questions ask [Fee Waivers] Annual Fee waivers without fail for all the years so far",5
339,posb-everyday-cashback,Cashback," '[Hidden Terms] Every month having different minimum spent limit to complete before receiving the advertised cash back, tricking you to spend more and more each month.",1
340,posb-everyday-cashback,Cashback," '[Fee Waivers] Can be done online, very easy to request. The same thing goes to card cancellation.  [Cashback Card] Good in CB period as more chance to order food online, buying groceries.   Very fast approval, almost instantly.",5
341,posb-everyday-cashback,Cashback," 'Simple card with simple perks...plain vanilla card that gets the job done without jumping thru hoops. Good for food, supermarket shopping and gasoline.",4
342,posb-everyday-cashback,Cashback, 'Very widely accepted both locally and in overseas. Card offers many promotional programmes. Annual fee waiver application is easy,5
343,posb-everyday-cashback,Cashback," ""The CS is slightly slower as compared to other bank's credit card I have. But the rebate is good given where I shop."", ""the card itself won't win any beauty contests, but it's to get and well worth having, particularly at shen siong"", 'This card is very useful especially when I have a Sheng Shiong outlet underneath my block. This helps to accumulate rebates from my daily purchase. Can be used as a EZ-Link card as well.",4
344,posb-everyday-cashback,Cashback, '[Promotions and Perks] - Everyday Exclusive Promotions  [Cashback Card] - Cash rebates never expires and Up to 15% cash rebates  [Fee Waivers] - Easy and hassle Free! ,1
345,posb-everyday-cashback,Cashback, 'Got it for 2 months just for SimplyGo (needed MasterCard at that time). Cancelled it when SimplyGo for Visa arrived.  Couldn’t find a use for the card. And the new design is so ugly. The previous design was much better.,1
