,credit_card_name,card_type,reviews,sentiment
463,citi-rewards-credit-card,Air Miles, 'CITI Rewards Card Great card for my shopping and dining needs. There is even promotions for online purchases.,5
464,citi-rewards-credit-card,Air Miles," 'Use this card more for you to earn points and you are able to redeem points to air miles , free hotel, travel to other hotel in other country ",5
465,citi-rewards-credit-card,Air Miles," ""Good card for online purchases. However, there's a monthly cap of 1k. 4 miles per dollar, what's not to love."", 'My first choice when buying clothes, bags or shoes. It is even more versatile now that it give points for online purchases.",4
466,citi-rewards-credit-card,Air Miles," '4mpd for retail shopping, and 4mpd for all online purchases except travel. What more can you ask for? Any more they might as well give you 4mpd for all purchases. If only the cap was more than $1000/month...",1
467,citi-rewards-credit-card,Air Miles," 'Had been using this citibank rewards card for many years.  What I love is: 1) The  10X Rewards points on my shopping all year long; be it online or offline or overseas. It makes shopping more rewarding 2) And Citibank has an amazing range of merchandise for you to redeem using your rewards points, my favourite has always been using my reward points to get Takashimaya vouchers wh",5
468,citi-rewards-credit-card,Air Miles," ""THINK TWICE BEFORE YOU APPLY FOR CITIBANK CREDIT card especially if you are always travel and can't keep track on the date. Secondly, there isn't many perks. The customer service is based in Manila which take at least 15 minutes waiting time to speak to someone and line is absolutely lousy.  NONE A SINGLE ISSUE will be resolved even if you speak to them. Go for UOB & AMEX for overseas and daily used! HIGHLY RECOMMEND UOB & AMEX!!!!    Not even worth 1 star"", 'Truly regret that I had chosen this card. I have never received so-called vouchers for all the points I accumulated. Raised the issue numerous times via phone and in person, but all the efforts were in vain.   Will never apply for any Citibank credit cards again.",1
469,citi-rewards-credit-card,Air Miles," 'Best card ever. Been using their Citibank Credit Cards still 30 years ago. They are the pioneers of cashback cards in Singapore - changing from their Dividend card to Cashback card.  Getting cash back by charging to the card. Getting rebates or discounts for lazada, purchases and Petrol station top up too.",5
470,citi-rewards-credit-card,Air Miles," 'Best card I have as i get the most rebates or miles out of it. On lazada membership giving lots of rebates for lazada (now 8% rebates), Grab and Chope and RedMart purchases and most miles for most online shopping. I only use this card for the 4x miles return for the above and avoid using it when it gives me less than that equivalent. ",5
471,citi-rewards-credit-card,Air Miles, 'Pros:  - 10X Rewards points for on online purchases within certain categories  - Rewards catalog is pretty alot. Am eyeing some of the rewards  Cons  - 1X Rewards points for every else  ,4
472,citi-rewards-credit-card,Air Miles," 'It is one of the great card to own it as the rewards system makes me spend even more.   As i spend more for shopping, the rewards allows me to earned more at the same time.",5
473,citi-rewards-credit-card,Air Miles," ""Absolutely brilliant card. Best in the market right now when paired with Apple Pay to give 20x Citi Dollars, with no cap, and 10x Citi Dollars on a good range of stuff. This is my number 1 card right now, and if you have an iPhone, I highly recommend adding this card into your Apple wallet right now.  If I were to be really fussy, then the only downside is that bonus points are capped at SGD 12k worth of spending per year, and points across all Citi cards don't pool, but that's not a reason "", 'A great card for shopping.  Pros 10x/4mpd if you spend within the bonus categories Certain promotion will give 20x/8mpd (Eg: Current promo: Applypay with Citi Rewards = 20x till end Jul 18) Larger pool of airline partners compared to other banks ",5
474,citi-rewards-credit-card,Air Miles, ' One of my fav credit cards for shopping online and in department stores.  Pros 1) the card offer 10X Rewards (equivalent to 4 miles per dollar) on online purchases within certain categories  2) same bonus earn rate for eligible expenses that are charged to the card physically - this incl'],5
613,uob-preferred-platinum-visa-card,Air Miles,"[""Probably the best entry level card for collecting miles where miles calculations can be easily found on eStatements.  4miles per dollar for Online Shopping (excluding Travel iirc) and my #1 choice for Paywave, albeit minimum transaction value of $5.  Customer service can be abit hit & miss, and experienced isn't as digitalized compared to DBS. "", 'This is a powerful card with no worry of hitting min spend and a generous award of 10X points for contactless transactions and certain online transactions. A must have in my wallet!!",5
614,uob-preferred-platinum-visa-card,Air Miles," 'My favourite card for contactless payment at 4mpd! However, do be aware that some places such as Cold Storage, Giant and BreadTalk awards $mart, rather than the desired UNI$.",4
615,uob-preferred-platinum-visa-card,Air Miles, '[Useful For...] - Any in-store purchases - I typically use it for dining or retail purchases - Gives me 4 miles per dollar on all contactless transactions (which is typically most if not all of the in-store retail / F&B brands apart from your hawkers) - Capped at $1000 per month / $12k per year at which point I switch to my general spend card  ,3
616,uob-preferred-platinum-visa-card,Air Miles," ""Been using the card for close to 2 years - I like the 4mpd earn rate on selected purchases (e.g. contactless/online), but it's capped every month, so not ideal for big spenders or big purchases.  Some restrictions apply on earning points/miles, lots of exclusions and $5 spending blocks needed - i.e. $4.99 gets u a crappy earn rate.  "", '[Useful For...][Miles Card] 4mpd for Paywave transactions, but in block of $5. Need to track transaction accordingly with maximum reward points per month. ",3
617,uob-preferred-platinum-visa-card,Air Miles," ""Have been using this card for about 1.5 years now. Here's my review of it:  Ease of application: Application is extremely easy. Just go to the website (you can Google UOB Preferred Platinum Visa and it will come up), and press apply! If you're Singaporean, you can just apply using Singpass. Application took me less than 5 minutes, and I received the card in a couple of weeks! "", ""The second credit card I added to my wallet as part of my multi-card miles-earning strategy. Very handy card for daily use, netting me 4mpd on my conctactless payments (which stacks on top of the cashback I earn by using this card at ShopBack GO merchants).  [Application and Approval] Relatively painless application process, and the approval didn't take very long either.  "", 'One of the must have credit card if you are accumulating miles (Paywave/Contactless spending = 4 miles per dollar).  Easily the most used card. Just beware of the monthly spending limit ($1,000), points are awarded in blocks of $5 and the merchants that do not award UNI$ (miles) but Smart$ (cashback).",2
618,uob-preferred-platinum-visa-card,Air Miles," 'One of the rare cards that rewards 4miles per dollar when you -using paywave,  -shop online.  with almost no requirements and a rather high 1k monthly cap for the above bonus miles.  combine this with uob privi miles - you will be on your way to many free trips round the world",5
619,uob-preferred-platinum-visa-card,Air Miles," 'I have been using this card for years together with UOB Preferred Platinum Amex card. This is good for small expenditure to accumulate UNI$. I especially like the 10 times UNI$ for spending online and VISA paywave. As there is a cap on UNI$ earned, I do not recommend this for high expenditure though. But as my spending is moderate, this card is good for me. ']",4
790,citi-premiermiles-visa-card,Air Miles,"['An okay miles card that is on par with other miles card available. Was able to waive off all of my annual fees every year owning this card. However, I would give this a low rating as I know and read of experiences of the bank not giving to request to waive off first time late payment. Unless you are perfect in your bill payments, best to avoid in general.",3
791,citi-premiermiles-visa-card,Air Miles," ""Not the best mpd but decent enough and they don't expire. Lounge pass not auto given, you have to request for it through their app. Not too difficult but a hassle and feels unnecessary, obviously when we sign up for the card, one reason is for the lounge access so it would be better if they could bundle both together. Fee waiver was through automated call with you pressing buttons to select it. Took about 5+ mins to get there with all the automated menus."", ""[Fee Waivers] HORRIBLE FEE WAIVER PROCEDURE!!! First, you can ONLY make a fee waiver request through an automated call. Next, they say they will get back in a few days, but it's been almost 2 weeks AND NOT RESPONSE FROM THEM, they have TERRIBLE customer service. And yknow i get calls from citibank EVERYDAY for some stupid card promotion. If you can't even serve your existing customers well what makes you think that I will sign up for more?  "", '[Useful For...] General daily spending. Serve the almost same function as DBS altitude card, also one of the entry miles card.  [Card Hacks] -it give 2x lounge per year, follow calendar year (January renew) -Agoda can earn 7 MPD,do take note tnc change not sure when.",2
792,citi-premiermiles-visa-card,Air Miles," 'I was charged a $100 late fee for being 2 days late on a $16 payment.  I called 3 times and each time was told that my waiver request was under review.  Each time, nobody responded for more than a week and I had to call for an update.  On the third attempt I told them I wanted to cancel my card after being denied the waiver.  I am still waiting for someone to call me to process the cancellation... it has now been another week.  Worst experience I have ever had with any credit card company.  Will likely also close my Citi banking account and switch to HSBC or something.",1
793,citi-premiermiles-visa-card,Air Miles," ""This was my first ever credit card in Singapore so I'm kinda attached to it. My main regular spending each month aside from rent is for insurance premiums, and Citi PM card grants miles for that. I understand not many other cards do that.  Granted, 1.2 mpd isn't much but these miles do not expire as long as they haven't been converted to a specific airline program yet. Foreign spend gets you 2mpd, plus you get 10k bonus miles when you pay the annual fee. "", '[Miles Card] It is a wasted card that I have currently and I have shifted my spending more to daily spending cards and shopping cards. I find the points earned will not be worth the vouchers exchange I can obtain as compared to other credit cards.",2
794,citi-premiermiles-visa-card,Air Miles," '[Fee Waivers] I have been using the card since 2017 and accumulated about 130000 miles. However 1 day, I was late for 1 day in paying my credit card and I tried to get the late charges waived off by calling in 2 times and email 1 time. However, my request was rejected unlike other banks DBS etc. If this is the way Citibank treats customers, please think twice before applying for their credit cards. And I will switch over to other credit cards.",1
795,citi-premiermiles-visa-card,Air Miles," ""I am maintaining this card because of the mileage accrued however if you do not have any contact with their sales or even automated call, you're better off alone because navigation is confusing and difficult."", '[Miles Card] I use this as my everyday card for 1.2mpd spending. Not the highest but not too bad either. Gets 2 free lounge access every year at the airport.",4
796,citi-premiermiles-visa-card,Air Miles, 'This is a good credit card for overseas travelling. No issues were encountered when I used it overseas. Its miles do not expire and it comes with 2 priority pass lounge visits per year which are useful when you need a place to rest and have meals!,4
797,citi-premiermiles-visa-card,Air Miles," 'I understand that by requesting for a fee waiver will result in the bonus 10k miles to be reversed. However, to my surprise I noted that an additional 10k miles were deducted without any notification. Luckily I checked the account and noticed the difference, otherwise Citi would likely have remained silent. Upon calling the CSO, they admitted that the deduction was done in error after a lengthy call lasting ~20mins with the miles reinstated in 2 days..   ",1
798,citi-premiermiles-visa-card,Air Miles, 'Good for earning miles as there is no expiry. Not the best rate for targeted miles accumulation. Fee waivers are easily obtained.,3
799,citi-premiermiles-visa-card,Air Miles," ""[Useful For...] Accumulating miles without expiry. That's probably the best perk from this, so it kinds of make up for the not-the-best rate in the market. Do note that there's an admin fee or of sort for activating your miles.  [Fee Waivers] It's a call away (or a few if you have to keep restarting it). their call system is not very caller-frie"", 'Good promotions and very easy to access my rewards whenever I need and the miles system is easy to use",4
800,citi-premiermiles-visa-card,Air Miles," ""[Promotions and Perks] Miles never expires. They have an attainable ~$150 cashback sign up bonus when you spend $1200 on your card in 30 days (you'll need to apply for the Cashback and Ready Credit Card as well to enjoy this promotion)  [Customer Service] Very efficient when it comes to fraud cases. They have an express 24/7 hotline to attend to fra"", 'Mile rates may not be the best but since it is lifetime validity, it already makes it a good option to consider. Annual fees for this card is actually worth paying for because they give you miles for it. Customer service is a bit slow as sometimes the waiting time and verification process can take a while. But overall it is my first choice of card for spending both here and overseas.",4
801,citi-premiermiles-visa-card,Air Miles," ""While the mile earn rate for this card is not the highest in the market, its annual fee is decent (you can get miles in return for the annual fees, your decision depends on your valuation of the miles) and With Citi's many airline transfer partners and with miles that do not expire, this card is probably one of the must haves in wallets for general spending. Especially considering times when you may not be able to travel (such as this COVID-19 pandemic) and do not want to cash out miles unnecessary."", ""[Miles Card] Have been accumulating my spending on this Citi Premier Miles card. Haven't got a chance to redeem it yet as i have not reach the points to qualify for air ticket and it seems like the possibility to fly anytime soon is quite low."", '1. Multiple airline partners  2. Miles don’t expire 3. Lounge Access is good too  While there are more miles for overseas spend, the exchange rate is not worth it. Will be more worth it for larger spends eg car rentals overseas etc",3
802,citi-premiermiles-visa-card,Air Miles, '[Miles Card] Good for transferring the miles to different airlines. Cheaper than AMEX Krisflyer Ascend in terms of the annual fee. 200 vs 300+  [Customer Service] Do not expect anything service at all. It would be a waste of time to get them to solve your issues such as being charged a 100 SGD late fee for making payment on the due date itself. So,3
803,citi-premiermiles-visa-card,Air Miles, 'No expiration of miles which is a good thing but 1.2 miles per dollar is low. Good to have as a secondary card for ant Citibank related deals.,3
804,citi-premiermiles-visa-card,Air Miles, '[Fee Waivers] - Never had issues with Fee Waivers  [Card Hacks] - Love this for the sign up bonus - The fact that miles never expire is a plus - General earnings on this card is always small though... 1.2 miles compared to my OCBC voya,4
805,citi-premiermiles-visa-card,Air Miles," 'Applied , no answer for 3 month. when i contacted them, they told card approval is rejected without any reason.",1
806,citi-premiermiles-visa-card,Air Miles," 'I’d say this is the best miles card which allows for an easy annual fee waiver.   1. Multiple airline partners  2. Miles don’t expire 3. Annual fee waiver - just that you need to call them, but the agent picks up the call quite quickly so it’s not too much of a hassle. The waiver is quite fast too",5
807,citi-premiermiles-visa-card,Air Miles," ""I don't understand why we need to pay annual fees on any credit cards. They already make so much money on the MDR paid by the merchants.   There are better miles cards than this one, but some of the online features of redeeming on many different airlines is better."", ""[Useful For...] Miles that never expire, and that earn at a good rate. Lounge access is also awesome, but you'll need to apply online a month in advance. I made that mistake once and really missed out. The miles can be transferred 1-1 to Krisflyer miles which is pretty good too.    [Fee Waivers] "", ""[Useful For...] Lounge access, miles that don't expired, collecting miles without tracking categories, free travel insurance"", ""It's a great card to accumulate mileage thru purchases. The best part is that the miles never expire.  Bill payment is also very straight forward.  Customer service wise could improve as the app did not indicate that they were down for maintenance. I had to call the hotline to know about it as it wasn't mentioned in their website nor app. This could be done more clearly. "", 'Great miles card, hassle free, 1.2 miles for $1 on all local transactions and 2 miles for foreign transactions. Not much hidden t&c and the complimentary priority pass airport lounge access is great :)",3
808,citi-premiermiles-visa-card,Air Miles," ""[Promotions and Perks] [Hidden Terms]  Was absolutely disappointed by the promotion for this card. The main promo that attracted me to sign up for this credit card was the huge miles promo they had for (can't rmb exactly, something like 30,000 miles if you spend a certain amt during the first 3 months) I got it because I was travelling with my family to Japan and had to make some huge purchases for th"", ""Baseline card I keep for when I have hit caps elsewhere.  Reward rate isn't the best (hence use others first) but scheme is unrestricted and no requirements - so always can always use as fall back  Internet banking info is very slightly better than others (see pending transactions immediately as opposed to others that need a wait)."", 'Love the fact that there is no expiry date to miles earned. That’s a major plus especially if it takes you time to chalk up those miles. I suggest using this for major big ticket items. ",2
809,citi-premiermiles-visa-card,Air Miles, 'Card can be used to clock mileage.Redemption can be done easily without hassle..  Customer service staff are very helpful,5
810,citi-premiermiles-visa-card,Air Miles," 'After much comparison of the different card in the market, this card is one of the best card. Miles point doesn’t expire and 2 VIP airport lounge access! ",5
811,citi-premiermiles-visa-card,Air Miles," ""My most used card. Miles that don't expire is really enticing. Overseas miles earned are enticing too! Save for the future! "", 'One of the pioneer and popular card in the miles arena. Not one of the highest paying miles card. But Key benefits are the non-expiry and free airport lounge pass. ",5
812,citi-premiermiles-visa-card,Air Miles," 'This is the best card after comparing in the market, as it dunt have expiry date for the miles point and get 2 vip lounges annual, who dunt want such card like this. ",5
813,citi-premiermiles-visa-card,Air Miles," 'Citi have the best miles card in town. Reason why, our miles never expire, tied up merchant having the most and also miles conversion the best ",5
814,citi-premiermiles-visa-card,Air Miles," 'Application was seamless, fast, and convenient. Easy to use and good for beginner miles chaser. Got 2 free priority pass access yearly.",5
815,citi-premiermiles-visa-card,Air Miles, 'My go-to everyday card for no special particular reason. I like the interface of their internet banking and fast updates on allocating the miles. Citibank also has one of the most airline transfer partners. ,4
816,citi-premiermiles-visa-card,Air Miles," 'Used to be the best miles card around with little to no restrictions on the types of transactions eligible for miles.  However this card is getting heavily nerfed come October 2018. Based on the new card agreement on their site, a whole bunch of transactions are now excluded from earning miles. The most egregious exclusion  is &quot;any top-ups or payment of funds to payment service providers, prepaid cards and any prepaid accounts&quot;, which will likely affect Paypal transactions. Bill payment will also be excluded.",1
817,citi-premiermiles-visa-card,Air Miles, 'Pros:  - Good for general spending - Miles do not expire - Many miles programs available for conversion  - High miles per dollar for selected merchants - Free lounge pass yearly - There is basic travel insurance that comes with the card ,4
818,citi-premiermiles-visa-card,Air Miles," ""Good:  - Approved in 2 days - Miles point won't be expired - A lot of promotion discount for flight, hotel, dining and shopping  Bad: - Take long time to convert your transaction to miles - Some daily transactions like top up ezlink card, won't be converted to miles"", ""Not a fan of miles but willing to hold this card for it's renewal miles bonus of 10,000 miles! $1 to 50 miles. Best ever deal already. And the miles do not expire. Plus it does have a decent miles earning though not the best."", 'Good card for earning miles and getting yearly free access to lounge using priority pass, with annual fees waived:)",3
819,citi-premiermiles-visa-card,Air Miles," ""Although it's not the card that gives the highest airmiles per $, it's one of the rare ones with no expiry date. Perfect for individuals who do not spend huge amounts on a daily basis "", ""One of the must have credit card if you are accumulating miles (General spending = 1.2 miles per dollar).  Points that will never expire and points are not awarded in blocks of $5. What's there to complain. lol."", 'Sign up for this card during the sign up bonuses with miles.  You get two priority passes to use for airport lounges around the world, however all local spend is at 1.2mpd, which is entry level but not much. You might want to get this card if you are chasing miles because the miles dont expire and you can get 10000 miles if you pay the annual fees of $192. Otherwise, try other cards if you are more into dining or shopping. ",4
820,citi-premiermiles-visa-card,Air Miles, 'Standard Chartered card don’t have minimum spending for rebates! Plus promo currently give first 3 months spending at 3% Cashback (Limited to SGD$200 Cashback @ 3% promo cash back rate though) ,3
821,citi-premiermiles-visa-card,Air Miles, 'one of the lower miles cards - 1.2miles per dollar.  you be better using uob privi for 1.4 per dollar  ,2
822,citi-premiermiles-visa-card,Air Miles," ""Was offered this card and the Citi Rewards card years back via a marketing offer. Didn't even hit the minimum income then (which was 60k). Great card to accumulate miles on, though the conversion could be better than 1.2 mpd. Love the bonus 10k miles that comes when you pay renewal, and that there's no expiry to the miles, unlike most other miles cards. Using it for my daily general spending, until I can get access to a better converting one with no expiry to miles."", 'For the average air miles chaser, Citi PremierMiles card is a good-to-have card in your wallet. I have this card for 2 years and mainly using it for foreign transactions (2 miles per S$1) and with the recent Apple Pay promotion on 4 miles per dollar, pretty much everything until end July!   It may come with a strict 50k annual limit (no harm trying if your income is in 40k+ range), but perks include 2x free Priority Pass per year and complimentary basic travel insurance if you ch",4
823,citi-premiermiles-visa-card,Air Miles," 'I use this to collect miles - enticed me because the miles never expire and you can use it to redeem various tickets or hotels from around the world. Sign up during promotions - I remember getting up to 42,000 miles (i paid for the annual fees).   Other than that, easy to use card + great citibank mobile app that helps u track all your credit card charges. ",5
824,citi-premiermiles-visa-card,Air Miles," 'I recently got my Citibank Premier Miles card a few months back, so i will be doing up a comprehensive review on it. Ideally you would want to get the card online from Moneysmart as it will involve getting around S$120-150 dollars worth of NTUC Vouchers. i got mine from the physical ION Citi Branch and was entitled to the 120 dollars Cashback (note that the 120 dollars is only awarded if you spend a minimum of $200 for six months and you only get $20 each month for six months. Take note of this if you do not see the 120 being credited immediately and in smaller amounts instead.) ",4
825,citi-premiermiles-visa-card,Air Miles, 'Only worth it for its sign up gift provided you have big items to spend on (e.g wedding or a 2 week travel holiday).  Its general spending miles to expenditure conversion rate is not one of the best and its selected onlines $1= 7 miles is really for onlu selected few sites.,2
826,citi-premiermiles-visa-card,Air Miles," ""Its' a great general spending card with a history of a decent sign up bonus.  Pros: 1.2mpd on local spend 2 mpd on overseas spend Higher mile earning rate on expedia, agoda and kaligo Points don't expire ""]",4
827,amex-singapore-airlines-krisflyer-credit-card,Air Miles,"['[Customer Service] I think AMEX has the best CSO among the banks. Always has a pleasure chat with them when call them for card matter.  [Promotions and Perks] Now having promotion with grab which is top up $1 earn 1 krisflyer. Can use it to dip on utilities, insurance or whichever you deem necessary.",5
828,amex-singapore-airlines-krisflyer-credit-card,Air Miles," 'Perhaps one of the easiest no frills miles credit card in the market. Auto sweeping of KF miles into your KF account every month (which means you save on the conversion free usually $25 for most of the banks). Not that great in terms of mpd. But, do log into their app from time to time as they frequently runs promotion. And enrolment into the promotion is just a click away and you’re automatically enrolled. And as long as you met the criteria of the promo campaign, the reward will be credited to you. So far I’ve been getting a few times of pretty decent promo from Amex. If they continue to work on such attractive promo, I’m sure my utilisation on the c",4
829,amex-singapore-airlines-krisflyer-credit-card,Air Miles," ""Excellent service! Talking to them was as if they were my close friends! What's more, with their tie up with GrabPay, you get 3.3miles for every dollar spend! I mean what?!?! That's an insane amount of miles! I have since accumulated well over 40k miles in 2 years and looking to use them soon!   Have been very satisfied with their 0% installment plans as well!"", 'Update: Have stopped using this card after they upgraded me to the Ascend card, the earning rate is definitely alot better than this card. Around 1.2 mpd vs 1.1 mpd. But I think more importantly if you pay the annual fee for that card, you get quite alot of sign up bonuses as well.  [Promotions and Perks] I got my card over the weekend for the sign up bonus miles which was quite attractive for an e",4
830,amex-singapore-airlines-krisflyer-credit-card,Air Miles," ""[Customer Service] I am very very impressed by AMEX's customer service. Initially it seems really hard to get hold of them because they don't provide an email address to contact them. Only a phone number. But they have a chat function through their app where you can chat with an actual customer service personnel.   They respond very very quickly through the app so you can get all your queries and concerns "", ""To be entirely honest, I didn't really need another credit card in my wallet. But then I discovered I could earn 10,000 KrisFlyer miles at an effective rate of 10 mpd, and there was no way I was going to pass that up.  [Application and Approval] Possibly one of the best of the 5 credit card applications I've submitted so far. There was a glitch with getting my details from MyInfo, but the manual approach was great, too – I had in-"", '[Miles Card] [Promotions and Perks] [Useful For...] Recently signed up for this card due to the promotion in Jan with the free stay at Village Hotel Sentosa.   The approval process was fast, took only 2-3 working days.   Amex sg app is really user friendly and has a clean layout. It allows you to see the bonus KF mi",5
831,amex-singapore-airlines-krisflyer-credit-card,Air Miles," '[Promotions and Perks]  As of 28 Jan 2020, you will recieve 5,000 Krisflyer miles upon first spend on card and 7,500 Krisflyer miles when you spend $1,000 in the first 3 months of card membership. You will also be able to earn the current promotion. 1 free night stay at Village Hotel Sentosa!  For more information, check out my other post on Seedly.",5
832,amex-singapore-airlines-krisflyer-credit-card,Air Miles," '[Promotions and Perks] Got this at the start of the year with a pretty good sign up bonus, got 30,800 miles after meeting minimum spend of $6k in the first 6 months. Best thing about the card I think is the 3.1 miles for Grab spend (for first $200).   With Grabpay and Grabpay card, the card is more usable as you can always top that up and use Grab to pay instead. Credit card spend also included for Paypal. Basically whatever you ca",4
833,amex-singapore-airlines-krisflyer-credit-card,Air Miles, 'I really like the service of the staff and the benefits of using the card. I just wish there are more merchants that use AMEX.,4
834,amex-singapore-airlines-krisflyer-credit-card,Air Miles," ""Besides their 3mpd on grab, I couldn't really see much use for this card albeit AMEX touts their card promos to be one of the best. Also, AMEX will only waive off your annual fee if you manage more than $5k spend in the last 6 months. "", ""Card without a strong unique sales proposition.  Amex acceptance worse than Visa/MC. Can't use that. Earn rates worse than other cards.  Can't use that. Auto credit Krisflyer.  Sure, can use that as USP - but its quite weak."", ""Has a really good welcome offer when I first signed-up but realised after a while that I didn't want my miles to be bounded to a single loyalty programme and applied for a general miles card instead.   This is good as an entry-level miles card with its low-income requirement and I must say that AMEX still has one of the best customer experience. "", 'American Express Krisflyer Attractive sign up bonus and its easy to use to accumulate your miles. Had a good experience with their customer service.",2
835,amex-singapore-airlines-krisflyer-credit-card,Air Miles, 'This card is fairly good if you are a mile person. Easy to get miles for every expenses. The call center service is absolutely awesome ,5
836,amex-singapore-airlines-krisflyer-credit-card,Air Miles, 'Is a great card that help you to make your dream come true to your favourite destination when you use your kris miles ,5
837,amex-singapore-airlines-krisflyer-credit-card,Air Miles, 'Got this credit card since few months ago. Good sign up bonus during that time and excellent customer service.,5
838,amex-singapore-airlines-krisflyer-credit-card,Air Miles," 'Fast application process, I applied on Monday, received card on Wednesday. Pretty decent signup bonus and miles earning especially if you use Grab as they give extra 2 miles per dollar at the moment.",4
839,amex-singapore-airlines-krisflyer-credit-card,Air Miles, 'I am very impressed by Amex customer service. They take ownership of customers’ complaints. The mileage earned are pretty decent.,4
840,amex-singapore-airlines-krisflyer-credit-card,Air Miles," 'It allows me to earn 2 miles on my SIA tickets for each dollar earned and there is no transfer fee for the miles to be transferred. However do note that if the SIA tickets is not purchased online but via the phone or at the service centre, it doesn’t qualify for the 2 miles and only 1.1 miles will be awarded for $1 spent. I don’t really understand this logic since the tickets are all sold by SIA. Also tickets purchased via phone or counter are subjected to handling fees. By using this card we are penalised again for not buying online. Sometimes the website is down and we just have no choice but to buy via call. Hope they can change this feature since UOB Kr",2
841,amex-singapore-airlines-krisflyer-credit-card,Air Miles, 'Customer Service is horrible. They will always end the call saying that they will follow up and call you back but nobody will call you back. They promised me vouchers for signing up and it has been 2 months now and I am still chasing for the vouchers. Most horrible customer service I have ever encountered. Definitely not recommending this card or any AMEX Card. Such a bad impression for a good brand name.,1
842,amex-singapore-airlines-krisflyer-credit-card,Air Miles, 'Easy way to accrue miles directly to krisflyer account with out needing to pay a miles conversion fee.   Pros - Quite easy to get a annual fee waiver.  - Hassle free way to accumulate miles.   ,3
843,amex-singapore-airlines-krisflyer-credit-card,Air Miles," ""I love this Kris flyer scheme. Upon sign up, Receive a bonus of 5,000 KrisFlyer miles the very first time you charge to your Card. Apply online by 30th June 2018 to receive an additional 2,000 KrisFlyer miles. And best of all,  the KrisFlyer miles you earn are transferred automatically to your KrisFlyer account with no transfer fee.  I applied before 31 May, and received a free one night stay at Oasis Hotel in Novena.  It's one of the best perks for me at the moment.  "", 'Excellent sign up bonus. This card is great for bypassing the miles conversation ""service"" fee. On top of which, I also enjoyed AMEX promotions from time to time with this card. A handy AMEX card which I keep in my Samsung pay and wallet.",5
844,amex-singapore-airlines-krisflyer-credit-card,Air Miles," 'Good signup bonuses on the KF Blue/Ascend. Good bonus miles promotions from time to time (mobile payments +4mpd, grab +2mpd, etc) Otherwise useless.",3
845,amex-singapore-airlines-krisflyer-credit-card,Air Miles," ""AMEX Singapore Krisflyer allows direct crediting of miles into your KrisFlyer account, this enables you to bypass the nasty conversion fees some other bank's credit cards have when converting the particular bank's points into Airmiles.  In terms of general, the AMEX card does not have a good best miles to expenditure ratio among the credit cards (S$1 = 1.1 Miles for genreal expenditure.  UOB PRiVi Miles is a better card for gerneal expenditure due to its 1.4 ratio and that is Visa, which is accepted in more sto"", 'This card is only useful for the sign up bonus, other than that, I would suggest using a card that earns 4mpd. However, there are some credit as to why this card might be useful.  Pro: Miles earned on this card will be directly credited into your Krisflyer account 1,500 KrisFlyer miles each, for the first two approved Supplementary Cards From time to time there are some promo tied to the card that will allow you to get the best ou']",3
916,uob-prvi-miles-visa-card,Air Miles,"['The UOB PRVI Miles Card is one of the best air miles credit cards in Singapore with high earn rates of $1 = 1.4 miles (local) and $1 = 2.4 miles (overseas). This is all the more impressive considering its entry level income requirement of $30,000.  ",5
917,uob-prvi-miles-visa-card,Air Miles, 'Highest miles earn rate. Easy to use and can even use it as a ezlink. No need to worry about the hassle. Will recommend it to family and friends. ,5
918,uob-prvi-miles-visa-card,Air Miles, 'Reliable and efficient travel insurance claim!!!! Highly recommendable and easy to claim. Your one stop solution for all travel insurance needs!! ,5
919,uob-prvi-miles-visa-card,Air Miles," 'Using this card for the miles. Got this card because of Campus card back in NUS, it was upgraded and then I been sticking to UOB The deals not so much, but the spend for miles are one of the best with no expiry dates.",5
920,uob-prvi-miles-visa-card,Air Miles," 'UOB Privi offers one of the highest miles per dollar spent for local usage. For overseas usage, while the miles offered is high as well, the overseas fee is one of the highest at 3.5%.  In addition, this card does not contribute to UOB ONE account card spending. So you need to accumulate the minimum $500 spent monthly on other cards other than this. ",1
921,uob-prvi-miles-visa-card,Air Miles," 'One of the must have credit card if you are accumulating miles (Online spending = 1.4 miles per dollar, awarded in blocks of $5).  Anything lesser than $5 use Citi Premier. The best part about UOB cards is that the rewards/points are in the same pool unlike Citi. If you have multiple UOB cards, use this instead of DBS Altitude for general spending.  ",5
922,uob-prvi-miles-visa-card,Air Miles," '1.4 miles per dollar.   When theres no paywave, and it doesnt fit under online shopping. This is the card to use for miles junkie.  I use it for day to day spending when paywave is not available.   Oh ya dont forget to use this for plane tickets for complentary rides to airport in mercs and complentary insurance. ",1
923,uob-prvi-miles-visa-card,Air Miles, 'High general spend local earn rate 1.4mpd (good) High FCY fees 3.25% (bad)  Bad signup bonuses currently. 10000miles for first 2k signups. ,1
924,uob-prvi-miles-visa-card,Air Miles," 'I find it difficult to get the miles. Especially even for their advertised promotions. I had on two ocassions made airline bookings from the UOB advertisements (emails) and clicked through with UOB logo website and yet the extra miles / points were not captured. Despite having screenshots of my transactions, the customer service checked with the relevant departments and said I didn’t make valid transactions so no extra miles. I’d rather use other cash back cards that guarantee value instead of this dingdong with customer service. Left a sour taste because I’ve definitely done all the steps required and didn’t get rewarded for it.  ",2
