,ques_1,ques_2,ques_3,ques_4,ques_5,ques_6,ques_7,ques_8,ques_9,ques_10,ques_11,card,return
472,Miles,Yes,39000,caltex,799,100,giant,100,599,999,krisflyer,uob_prvi_miles,7271.599999999999
473,Miles,No,49000,spc,399,100,redmart,399,799,599,krisflyer,uob_prvi_miles,6428.799999999999
474,Miles,Yes,59000,shell,999,100,redmart,399,0,799,turkish_miles_and_smiles,citi_rewards_miles,2092.6400000000003
475,Miles,Yes,69000,public_transport,399,599,giant,599,999,100,british_airways_executive_club,citi_rewards_miles,575.36
476,Miles,No,89000,spc,399,0,cold_storage,999,399,399,krisflyer,uob_prvi_miles,6148.799999999999
477,Miles,No,59000,public_transport,100,899,cold_storage,599,100,999,frequent_flyer,dbs_altitude_visa,6472.799999999999
478,Miles,Yes,69000,spc,399,100,sheng_shiong,0,399,0,big_loyalty,dbs_altitude_visa,3232.7999999999997
479,Miles,Yes,49000,spc,999,599,cold_storage,799,599,0,british_airways_executive_club,citi_rewards_miles,479.36000000000007
480,Miles,Yes,79000,spc,599,399,giant,0,799,0,asia_miles,uob_prvi_miles,5031.599999999999
481,Miles,No,79000,esso,999,0,redmart,100,799,0,frequent_flyer,dbs_altitude_visa,4555.2
482,Miles,No,79000,shell,999,0,sheng_shiong,100,899,799,turkish_miles_and_smiles,citi_rewards_miles,1598.08
483,Miles,No,69000,public_transport,100,0,redmart,100,899,100,british_airways_executive_club,citi_rewards_miles,479.84
484,Miles,Yes,89000,esso,999,999,cold_storage,399,599,399,frequent_flyer,dbs_altitude_visa,8148.0
485,Miles,No,89000,spc,399,899,redmart,999,899,799,big_loyalty,dbs_womans_world_miles,24212.4
486,Miles,No,49000,caltex,599,399,cold_storage,100,999,0,british_airways_executive_club,citi_rewards_miles,335.52000000000004
487,Miles,No,49000,public_transport,399,899,giant,899,100,0,frequent_flyer,dbs_altitude_visa,5512.799999999999
488,Miles,Yes,59000,public_transport,100,0,cold_storage,0,599,100,krisflyer,uob_prvi_miles,2237.2
489,Miles,No,79000,shell,399,999,giant,899,399,100,asia_miles,uob_prvi_miles,7828.799999999999
490,Miles,No,69000,shell,399,100,ntuc,999,899,0,british_airways_executive_club,citi_rewards_miles,383.52000000000004
491,Miles,No,59000,caltex,599,899,giant,999,0,399,asia_miles,uob_prvi_miles,8108.799999999999
492,Miles,Yes,59000,shell,599,799,sheng_shiong,0,0,100,turkish_miles_and_smiles,citi_rewards_miles,383.68000000000006
493,Miles,Yes,89000,public_transport,399,999,giant,899,799,100,big_loyalty,dbs_altitude_visa,11505.599999999999
494,Miles,No,79000,caltex,599,100,ntuc,100,999,100,frequent_flyer,dbs_altitude_visa,4555.2
495,Miles,Yes,69000,public_transport,0,399,sheng_shiong,899,799,799,asia_miles,uob_prvi_miles,8108.799999999999
496,Miles,No,59000,shell,799,0,redmart,100,899,799,krisflyer,uob_prvi_miles,7271.599999999999
497,Miles,Yes,49000,esso,799,899,giant,999,399,999,turkish_miles_and_smiles,citi_rewards_miles,2093.7599999999998
498,Miles,No,79000,caltex,599,399,ntuc,0,0,100,asia_miles,uob_prvi_miles,3074.3999999999996
499,Miles,No,59000,esso,799,799,redmart,899,999,399,british_airways_executive_club,citi_rewards_miles,2492.32
500,Miles,Yes,59000,shell,599,599,sheng_shiong,399,999,0,turkish_miles_and_smiles,citi_rewards_miles,415.36000000000007
501,Miles,No,59000,esso,599,599,sheng_shiong,100,399,0,british_airways_executive_club,citi_rewards_miles,271.52000000000004
502,Miles,No,79000,spc,799,899,ntuc,999,899,100,big_loyalty,dbs_altitude_visa,13305.599999999999
503,Miles,Yes,39000,spc,599,100,giant,399,100,999,big_loyalty,dbs_altitude_visa,7909.199999999999
504,Miles,Yes,79000,esso,399,999,giant,999,899,0,turkish_miles_and_smiles,citi_rewards_miles,527.36
505,Miles,Yes,49000,public_transport,399,599,giant,799,899,100,turkish_miles_and_smiles,citi_rewards_miles,591.36
506,Miles,Yes,39000,spc,399,999,giant,100,599,100,asia_miles,uob_prvi_miles,6151.599999999999
507,Miles,No,79000,public_transport,0,899,giant,799,100,100,british_airways_executive_club,citi_rewards_miles,447.68000000000006
508,Miles,No,59000,caltex,399,799,cold_storage,100,799,599,turkish_miles_and_smiles,citi_rewards_miles,1293.92
509,Miles,No,69000,public_transport,100,599,cold_storage,999,799,0,krisflyer,uob_prvi_miles,6991.599999999999
510,Miles,No,79000,esso,399,899,cold_storage,399,0,999,big_loyalty,dbs_altitude_visa,9705.599999999999
511,Miles,No,59000,esso,599,399,cold_storage,999,899,799,big_loyalty,dbs_altitude_visa,13302.0
512,Miles,Yes,49000,spc,399,899,sheng_shiong,0,100,799,etihad_guest,citi_rewards_miles,1502.08
513,Miles,Yes,49000,shell,899,0,giant,599,899,799,etihad_guest,citi_rewards_miles,1661.92
514,Miles,Yes,89000,spc,599,899,cold_storage,999,899,599,krisflyer,uob_prvi_miles,11186.0
515,Miles,Yes,79000,caltex,399,100,redmart,599,799,100,turkish_miles_and_smiles,citi_rewards_miles,1326.08
516,Miles,Yes,89000,esso,599,799,ntuc,999,799,100,big_loyalty,dbs_altitude_visa,11865.599999999999
517,Miles,Yes,69000,shell,899,599,sheng_shiong,799,0,899,british_airways_executive_club,citi_rewards_miles,1805.92
518,Miles,No,59000,esso,799,399,cold_storage,0,799,399,asia_miles,uob_prvi_miles,6708.799999999999
519,Miles,No,49000,shell,599,399,redmart,100,999,999,asia_miles,uob_prvi_miles,8668.8
520,Miles,No,69000,public_transport,0,100,cold_storage,399,999,0,asia_miles,uob_prvi_miles,4194.4
521,Miles,No,89000,caltex,999,599,cold_storage,899,0,999,british_airways_executive_club,citi_rewards_miles,1997.92
522,Miles,Yes,89000,shell,899,799,sheng_shiong,599,999,599,asia_miles,uob_prvi_miles,10906.0
523,Miles,Yes,49000,caltex,399,999,sheng_shiong,0,599,100,big_loyalty,dbs_altitude_visa,7549.199999999999
524,Miles,Yes,59000,public_transport,399,899,cold_storage,399,799,399,frequent_flyer,dbs_altitude_visa,6948.0
525,Miles,No,69000,esso,399,399,cold_storage,0,100,399,big_loyalty,dbs_altitude_visa,4669.2
526,Miles,Yes,59000,public_transport,0,899,giant,399,0,399,british_airways_executive_club,citi_rewards_miles,846.0799999999999
527,Miles,Yes,79000,shell,799,899,cold_storage,100,100,899,etihad_guest,citi_rewards_miles,1742.08
528,Miles,No,79000,caltex,399,599,redmart,399,0,0,asia_miles,uob_prvi_miles,3911.5999999999995
529,Miles,No,59000,spc,899,899,cold_storage,100,399,799,krisflyer,uob_prvi_miles,8668.8
530,Miles,Yes,89000,spc,399,599,ntuc,899,599,999,turkish_miles_and_smiles,citi_rewards_miles,1997.76
531,Miles,Yes,79000,esso,799,0,ntuc,799,999,100,turkish_miles_and_smiles,citi_rewards_miles,575.5200000000001
532,Miles,Yes,59000,spc,399,799,giant,999,899,0,frequent_flyer,dbs_altitude_visa,7430.4
533,Miles,No,49000,esso,999,100,giant,599,599,599,etihad_guest,citi_rewards_miles,1325.92
534,Miles,No,49000,shell,799,999,ntuc,999,899,0,etihad_guest,citi_rewards_miles,591.36
535,Miles,No,49000,caltex,599,799,cold_storage,899,799,599,british_airways_executive_club,citi_rewards_miles,1453.7600000000002
536,Miles,No,79000,spc,999,999,sheng_shiong,100,399,399,etihad_guest,citi_rewards_miles,1037.92
537,Miles,No,89000,spc,599,899,ntuc,399,799,999,asia_miles,uob_prvi_miles,10346.0
538,Miles,No,89000,esso,999,799,giant,799,799,999,big_loyalty,dbs_womans_world_miles,16063.199999999999
539,Miles,Yes,39000,esso,399,0,giant,599,599,799,big_loyalty,dbs_altitude_visa,8625.599999999999
540,Miles,No,79000,caltex,599,399,sheng_shiong,100,399,399,frequent_flyer,dbs_altitude_visa,4550.4
541,Miles,No,79000,esso,999,899,cold_storage,899,399,0,big_loyalty,dbs_altitude_visa,11505.599999999999
542,Miles,Yes,89000,esso,799,0,cold_storage,999,599,100,etihad_guest,citi_rewards_miles,543.5200000000001
543,Miles,Yes,89000,shell,899,100,redmart,899,0,599,turkish_miles_and_smiles,citi_rewards_miles,2556.6400000000003
544,Miles,Yes,69000,spc,799,599,cold_storage,399,0,0,british_airways_executive_club,citi_rewards_miles,287.52000000000004
545,Miles,Yes,59000,spc,999,399,cold_storage,899,0,100,british_airways_executive_club,citi_rewards_miles,527.5200000000001
546,Miles,Yes,39000,caltex,399,999,sheng_shiong,899,0,999,british_airways_executive_club,citi_rewards_miles,1965.92
547,Miles,No,69000,caltex,799,399,cold_storage,599,599,599,krisflyer,uob_prvi_miles,8386.0
548,Miles,Yes,69000,esso,799,100,sheng_shiong,0,999,899,frequent_flyer,dbs_altitude_visa,6712.799999999999
549,Miles,No,69000,esso,599,999,ntuc,899,399,399,british_airways_executive_club,citi_rewards_miles,1101.76
550,Miles,Yes,49000,shell,799,899,redmart,100,899,0,frequent_flyer,dbs_altitude_visa,6472.799999999999
551,Miles,No,69000,esso,599,100,giant,599,599,599,asia_miles,uob_prvi_miles,6988.799999999999
552,Miles,No,49000,esso,799,899,ntuc,599,599,399,big_loyalty,dbs_altitude_visa,11862.0
553,Miles,Yes,29000,caltex,599,0,giant,799,399,799,frequent_flyer,not_eligible,0.0
554,Miles,No,69000,caltex,599,100,cold_storage,999,599,100,asia_miles,uob_prvi_miles,6711.599999999999
555,Miles,No,49000,spc,899,599,ntuc,899,599,799,frequent_flyer,dbs_altitude_visa,9108.0
556,Miles,Yes,29000,caltex,399,399,redmart,599,899,799,british_airways_executive_club,not_eligible,0.0
557,Miles,No,49000,public_transport,0,899,ntuc,999,399,599,asia_miles,uob_prvi_miles,8108.799999999999
558,Miles,No,69000,spc,799,100,giant,0,399,999,asia_miles,uob_prvi_miles,6431.599999999999
559,Miles,Yes,39000,shell,599,599,ntuc,100,100,899,frequent_flyer,dbs_altitude_visa,5512.799999999999
560,Miles,No,89000,esso,599,599,redmart,0,999,0,frequent_flyer,dbs_altitude_visa,5272.799999999999
561,Miles,No,69000,caltex,899,100,cold_storage,100,899,999,krisflyer,uob_prvi_miles,8391.599999999999
562,Miles,Yes,29000,shell,999,100,ntuc,799,899,0,frequent_flyer,not_eligible,0.0
563,Miles,No,59000,shell,999,899,sheng_shiong,599,899,0,big_loyalty,dbs_altitude_visa,12225.599999999999
564,Miles,No,79000,public_transport,0,799,cold_storage,999,599,799,british_airways_executive_club,citi_rewards_miles,1661.92
565,Miles,No,69000,spc,799,0,sheng_shiong,399,799,799,frequent_flyer,dbs_altitude_visa,6710.4
566,Miles,Yes,39000,shell,999,899,sheng_shiong,399,799,899,british_airways_executive_club,citi_rewards_miles,1933.76
567,Miles,No,59000,caltex,999,799,sheng_shiong,399,399,799,turkish_miles_and_smiles,citi_rewards_miles,1693.76
568,Miles,Yes,59000,shell,799,399,cold_storage,899,0,0,big_loyalty,dbs_altitude_visa,7549.199999999999
569,Miles,No,59000,esso,999,899,ntuc,799,999,599,british_airways_executive_club,citi_rewards_miles,1549.7600000000002
570,Miles,Yes,49000,esso,899,0,giant,799,399,100,etihad_guest,citi_rewards_miles,495.5200000000001
571,Miles,No,69000,shell,799,999,cold_storage,100,100,399,big_loyalty,dbs_altitude_visa,8629.199999999999
572,Miles,No,59000,public_transport,100,0,sheng_shiong,999,399,799,frequent_flyer,dbs_altitude_visa,5512.799999999999
573,Miles,Yes,39000,public_transport,0,899,giant,899,399,899,asia_miles,uob_prvi_miles,8668.8
574,Miles,No,49000,esso,799,799,cold_storage,799,899,999,krisflyer,uob_prvi_miles,12026.0
575,Miles,No,49000,spc,399,0,sheng_shiong,100,999,100,turkish_miles_and_smiles,citi_rewards_miles,399.68000000000006
576,Miles,No,59000,public_transport,399,100,cold_storage,0,0,999,frequent_flyer,dbs_altitude_visa,3595.2
577,Miles,Yes,39000,public_transport,0,599,giant,399,799,0,etihad_guest,citi_rewards_miles,287.52000000000004
578,Miles,Yes,39000,spc,799,100,redmart,899,0,799,etihad_guest,citi_rewards_miles,2860.6400000000003
579,Miles,Yes,79000,spc,899,599,sheng_shiong,899,0,999,krisflyer,uob_prvi_miles,9508.8
580,Miles,No,69000,shell,999,899,ntuc,399,999,899,frequent_flyer,dbs_altitude_visa,10068.0
581,Miles,No,89000,caltex,999,399,cold_storage,599,599,899,asia_miles,uob_prvi_miles,9786.0
582,Miles,Yes,49000,caltex,399,599,ntuc,599,100,999,british_airways_executive_club,citi_rewards_miles,1869.92
583,Miles,Yes,69000,shell,799,599,cold_storage,899,599,799,krisflyer,uob_prvi_miles,10346.0
584,Miles,No,59000,public_transport,399,399,giant,0,100,100,british_airways_executive_club,citi_rewards_miles,303.68
585,Miles,No,89000,caltex,899,0,redmart,999,899,599,british_airways_executive_club,citi_rewards_miles,2844.4800000000005
586,Miles,Yes,69000,caltex,899,799,cold_storage,100,999,999,frequent_flyer,dbs_altitude_visa,9110.4
587,Miles,No,29000,esso,899,999,sheng_shiong,100,399,100,asia_miles,not_eligible,0.0
588,Miles,Yes,79000,shell,899,399,redmart,899,100,100,big_loyalty,dbs_altitude_visa,8629.199999999999
589,Miles,Yes,89000,public_transport,0,999,redmart,100,799,399,etihad_guest,citi_rewards_miles,1086.08
590,Miles,Yes,79000,shell,599,899,sheng_shiong,399,799,799,british_airways_executive_club,citi_rewards_miles,1709.76
591,Miles,Yes,79000,caltex,899,100,giant,999,399,399,frequent_flyer,dbs_altitude_visa,6710.4
592,Miles,No,49000,spc,599,799,giant,899,599,999,asia_miles,uob_prvi_miles,10906.0
593,Miles,Yes,29000,esso,799,0,giant,599,0,399,krisflyer,not_eligible,0.0
594,Miles,Yes,59000,esso,799,0,sheng_shiong,999,799,899,british_airways_executive_club,citi_rewards_miles,1853.92
595,Miles,No,59000,public_transport,100,0,redmart,0,799,0,frequent_flyer,dbs_altitude_visa,2157.6
596,Miles,No,79000,public_transport,0,999,giant,899,899,799,frequent_flyer,dbs_altitude_visa,8630.4
597,Miles,No,59000,esso,599,999,redmart,999,799,899,etihad_guest,citi_rewards_miles,3420.3199999999997
598,Miles,Yes,69000,spc,799,100,redmart,799,999,0,turkish_miles_and_smiles,citi_rewards_miles,1582.08
599,Miles,No,29000,caltex,999,899,giant,599,599,100,etihad_guest,not_eligible,0.0
600,Miles,No,89000,shell,599,100,redmart,599,999,999,etihad_guest,citi_rewards_miles,2828.48
601,Miles,No,89000,public_transport,399,999,ntuc,999,899,799,frequent_flyer,dbs_altitude_visa,9828.0
602,Miles,No,29000,esso,999,100,sheng_shiong,100,799,399,frequent_flyer,not_eligible,0.0
603,Miles,No,79000,caltex,799,100,cold_storage,399,999,899,frequent_flyer,dbs_altitude_visa,7670.4
604,Miles,No,79000,public_transport,399,799,ntuc,799,899,999,krisflyer,uob_prvi_miles,10906.0
605,Miles,Yes,69000,shell,399,799,ntuc,999,799,799,british_airways_executive_club,citi_rewards_miles,1757.76
606,Miles,No,49000,shell,799,999,redmart,799,999,100,turkish_miles_and_smiles,citi_rewards_miles,1885.92
607,Miles,No,89000,caltex,599,100,sheng_shiong,899,799,100,krisflyer,uob_prvi_miles,6991.599999999999
608,Miles,No,89000,shell,899,100,redmart,799,999,799,etihad_guest,citi_rewards_miles,2876.48
609,Miles,Yes,49000,esso,899,100,cold_storage,799,100,0,big_loyalty,dbs_altitude_visa,6832.799999999999
610,Miles,No,89000,caltex,899,100,sheng_shiong,999,899,100,krisflyer,uob_prvi_miles,8391.599999999999
611,Miles,Yes,49000,esso,599,100,giant,899,599,799,big_loyalty,dbs_altitude_visa,10785.599999999999
612,Miles,No,89000,shell,899,999,redmart,100,599,999,turkish_miles_and_smiles,citi_rewards_miles,2157.92
613,Miles,No,89000,spc,599,899,sheng_shiong,0,399,0,turkish_miles_and_smiles,citi_rewards_miles,303.52000000000004
614,Miles,Yes,49000,esso,899,0,cold_storage,100,899,599,turkish_miles_and_smiles,citi_rewards_miles,1262.08
615,Miles,No,79000,esso,799,399,giant,0,999,899,frequent_flyer,dbs_altitude_visa,7430.4
616,Miles,No,49000,esso,799,0,cold_storage,399,399,899,big_loyalty,dbs_altitude_visa,8985.599999999999
617,Miles,Yes,79000,esso,899,799,redmart,999,999,100,etihad_guest,citi_rewards_miles,2189.92
618,Miles,Yes,59000,spc,399,100,giant,799,599,0,turkish_miles_and_smiles,citi_rewards_miles,303.52000000000004
619,Miles,Yes,79000,shell,999,899,cold_storage,599,799,599,krisflyer,uob_prvi_miles,10906.0
620,Miles,No,69000,shell,799,599,cold_storage,999,599,0,etihad_guest,citi_rewards_miles,479.36000000000007
621,Miles,Yes,39000,esso,799,599,redmart,899,899,100,turkish_miles_and_smiles,citi_rewards_miles,1965.92
622,Miles,Yes,59000,esso,399,999,giant,0,999,0,asia_miles,uob_prvi_miles,6711.599999999999
623,Miles,No,79000,caltex,599,399,cold_storage,100,799,100,etihad_guest,citi_rewards_miles,463.5200000000001
624,Miles,Yes,69000,caltex,999,799,cold_storage,599,899,399,big_loyalty,dbs_altitude_visa,13302.0
625,Miles,Yes,39000,shell,899,100,giant,100,999,0,frequent_flyer,dbs_altitude_visa,5035.2
626,Miles,No,89000,shell,799,899,redmart,399,799,799,british_airways_executive_club,citi_rewards_miles,2316.3199999999997
627,Miles,No,79000,caltex,399,0,ntuc,100,0,399,turkish_miles_and_smiles,citi_rewards_miles,718.24
628,Miles,Yes,49000,esso,999,0,cold_storage,799,399,0,turkish_miles_and_smiles,citi_rewards_miles,351.52000000000004
629,Miles,No,89000,shell,399,999,ntuc,799,399,399,turkish_miles_and_smiles,citi_rewards_miles,1053.76
630,Miles,No,69000,public_transport,399,0,cold_storage,899,899,899,big_loyalty,dbs_altitude_visa,11145.599999999999
631,Miles,Yes,69000,public_transport,100,0,cold_storage,0,799,899,british_airways_executive_club,citi_rewards_miles,1582.24
632,Miles,No,49000,public_transport,399,599,giant,999,599,100,etihad_guest,citi_rewards_miles,575.36
633,Miles,No,89000,public_transport,399,100,sheng_shiong,100,399,899,krisflyer,dbs_womans_world_miles,7990.4
634,Miles,No,59000,spc,399,999,sheng_shiong,399,0,799,frequent_flyer,dbs_altitude_visa,6230.4
635,Miles,No,59000,public_transport,100,899,giant,899,599,100,turkish_miles_and_smiles,citi_rewards_miles,559.5200000000001
636,Miles,Yes,89000,caltex,799,399,ntuc,799,0,799,british_airways_executive_club,citi_rewards_miles,1597.92
637,Miles,Yes,59000,shell,799,999,ntuc,100,999,899,big_loyalty,dbs_altitude_visa,13665.599999999999
638,Miles,Yes,79000,esso,399,799,giant,999,100,899,turkish_miles_and_smiles,citi_rewards_miles,1805.92
639,Miles,No,89000,caltex,599,599,ntuc,100,899,799,etihad_guest,citi_rewards_miles,1629.92
640,Miles,No,49000,spc,599,999,sheng_shiong,0,599,899,british_airways_executive_club,citi_rewards_miles,1789.92
641,Miles,No,89000,shell,799,100,sheng_shiong,0,999,599,big_loyalty,dbs_womans_world_miles,9465.599999999999
642,Miles,No,59000,shell,999,899,redmart,599,799,799,british_airways_executive_club,citi_rewards_miles,2668.3199999999997
643,Miles,No,69000,shell,599,799,redmart,999,999,899,etihad_guest,citi_rewards_miles,3420.3199999999997
644,Miles,Yes,69000,spc,599,0,giant,0,799,100,frequent_flyer,dbs_altitude_visa,3595.2
645,Miles,Yes,69000,caltex,399,999,redmart,0,599,399,etihad_guest,citi_rewards_miles,957.9200000000001
646,Miles,Yes,79000,spc,799,799,ntuc,599,899,0,frequent_flyer,dbs_altitude_visa,7430.4
647,Miles,No,69000,shell,899,599,giant,999,100,899,turkish_miles_and_smiles,citi_rewards_miles,1853.92
648,Miles,No,59000,shell,399,999,giant,799,399,399,etihad_guest,citi_rewards_miles,1053.76
649,Miles,Yes,59000,caltex,399,100,cold_storage,999,599,0,big_loyalty,dbs_altitude_visa,7549.199999999999
650,Miles,No,89000,caltex,399,399,sheng_shiong,599,999,100,krisflyer,uob_prvi_miles,6988.799999999999
651,Miles,Yes,69000,esso,399,999,cold_storage,799,599,599,frequent_flyer,dbs_altitude_visa,8148.0
652,Miles,Yes,69000,public_transport,100,799,cold_storage,0,599,100,british_airways_executive_club,citi_rewards_miles,399.68000000000006
653,Miles,No,49000,spc,399,999,cold_storage,999,599,0,turkish_miles_and_smiles,citi_rewards_miles,479.36000000000007
654,Miles,No,79000,caltex,399,899,redmart,799,999,799,krisflyer,uob_prvi_miles,10906.0
655,Miles,No,79000,public_transport,0,0,cold_storage,599,399,399,asia_miles,uob_prvi_miles,3911.5999999999995
656,Miles,No,69000,spc,899,599,redmart,999,100,799,big_loyalty,dbs_altitude_visa,12225.599999999999
657,Miles,No,69000,shell,899,399,giant,999,999,899,turkish_miles_and_smiles,citi_rewards_miles,1965.76
658,Miles,Yes,39000,public_transport,100,799,giant,399,0,0,etihad_guest,citi_rewards_miles,207.68000000000004
659,Miles,Yes,49000,esso,899,899,giant,999,599,100,krisflyer,uob_prvi_miles,9788.8
660,Miles,Yes,69000,public_transport,399,899,ntuc,899,0,0,british_airways_executive_club,citi_rewards_miles,351.52000000000004
661,Miles,No,59000,spc,599,899,giant,599,999,899,krisflyer,uob_prvi_miles,11186.0
662,Miles,Yes,49000,public_transport,0,100,redmart,899,100,899,big_loyalty,dbs_altitude_visa,7192.799999999999
663,Miles,Yes,49000,caltex,799,799,redmart,799,599,100,turkish_miles_and_smiles,citi_rewards_miles,1789.9199999999998
664,Miles,Yes,39000,caltex,599,599,sheng_shiong,799,100,599,etihad_guest,citi_rewards_miles,1293.92
665,Miles,No,79000,shell,899,899,cold_storage,0,899,0,krisflyer,uob_prvi_miles,7551.599999999999
666,Miles,Yes,59000,esso,399,799,cold_storage,100,999,399,frequent_flyer,dbs_altitude_visa,6470.4
667,Miles,Yes,49000,shell,999,899,redmart,599,599,399,etihad_guest,citi_rewards_miles,1996.3199999999997
668,Miles,No,69000,spc,399,899,cold_storage,799,399,399,big_loyalty,dbs_altitude_visa,10422.0
669,Miles,No,79000,public_transport,0,599,sheng_shiong,799,799,599,british_airways_executive_club,citi_rewards_miles,1309.92
670,Miles,No,69000,esso,899,599,ntuc,0,799,999,british_airways_executive_club,citi_rewards_miles,1965.92
671,Miles,No,69000,spc,899,599,redmart,100,100,0,british_airways_executive_club,citi_rewards_miles,415.68000000000006
672,Miles,No,49000,esso,599,100,cold_storage,799,399,599,big_loyalty,dbs_altitude_visa,8985.599999999999
673,Miles,No,79000,public_transport,100,0,sheng_shiong,899,799,599,frequent_flyer,dbs_altitude_visa,5752.799999999999
674,Miles,No,69000,esso,799,399,redmart,799,399,999,krisflyer,uob_prvi_miles,9506.0
675,Miles,No,89000,shell,599,799,redmart,999,599,999,asia_miles,dbs_womans_world_miles,17581.6
676,Miles,Yes,59000,public_transport,0,899,ntuc,599,599,999,asia_miles,uob_prvi_miles,8668.8
677,Miles,Yes,89000,caltex,399,399,giant,599,999,100,asia_miles,uob_prvi_miles,6988.799999999999
678,Miles,Yes,79000,spc,799,999,redmart,899,999,399,asia_miles,uob_prvi_miles,11466.0
679,Miles,No,69000,shell,399,0,giant,0,899,599,asia_miles,uob_prvi_miles,5311.599999999999
680,Miles,No,49000,spc,799,899,ntuc,599,599,100,british_airways_executive_club,citi_rewards_miles,623.3600000000001
681,Miles,No,49000,shell,799,899,redmart,999,799,799,krisflyer,uob_prvi_miles,12026.0
682,Miles,No,69000,spc,399,899,ntuc,899,999,799,big_loyalty,dbs_altitude_visa,14382.0
683,Miles,No,59000,shell,799,999,redmart,0,100,899,krisflyer,uob_prvi_miles,7831.599999999999
684,Miles,No,49000,spc,599,0,ntuc,0,399,799,british_airways_executive_club,citi_rewards_miles,1438.08
685,Miles,Yes,79000,spc,399,599,giant,599,999,399,asia_miles,uob_prvi_miles,8386.0
686,Miles,Yes,39000,shell,799,399,redmart,799,100,399,etihad_guest,citi_rewards_miles,2124.48
687,Miles,Yes,79000,caltex,999,799,sheng_shiong,100,599,399,turkish_miles_and_smiles,citi_rewards_miles,1037.92
688,Miles,No,69000,shell,399,799,ntuc,999,599,0,frequent_flyer,dbs_altitude_visa,6710.4
689,Miles,Yes,39000,shell,899,100,redmart,599,899,799,frequent_flyer,dbs_altitude_visa,7910.4
690,Miles,No,69000,spc,599,799,giant,999,999,599,british_airways_executive_club,citi_rewards_miles,1501.7600000000002
691,Miles,Yes,49000,esso,799,899,sheng_shiong,100,0,100,big_loyalty,dbs_altitude_visa,6832.799999999999
692,Miles,No,69000,shell,599,599,cold_storage,0,399,799,frequent_flyer,dbs_altitude_visa,5750.4
693,Miles,Yes,69000,spc,899,599,redmart,399,100,999,british_airways_executive_club,citi_rewards_miles,2492.48
694,Miles,Yes,39000,public_transport,0,799,cold_storage,399,799,999,frequent_flyer,dbs_altitude_visa,7190.4
695,Miles,No,49000,public_transport,0,899,redmart,0,100,599,frequent_flyer,dbs_altitude_visa,3835.2
696,Miles,No,79000,spc,799,0,redmart,599,999,0,frequent_flyer,dbs_altitude_visa,5752.799999999999
697,Miles,No,89000,caltex,399,399,cold_storage,100,999,100,asia_miles,uob_prvi_miles,5591.599999999999
698,Miles,No,79000,shell,799,899,cold_storage,599,100,599,krisflyer,uob_prvi_miles,8388.8
699,Miles,Yes,69000,esso,399,899,redmart,0,100,799,etihad_guest,citi_rewards_miles,1502.08
700,Miles,Yes,69000,esso,899,0,sheng_shiong,599,899,399,turkish_miles_and_smiles,citi_rewards_miles,1021.9200000000001
701,Miles,No,89000,shell,999,599,sheng_shiong,899,399,0,frequent_flyer,dbs_altitude_visa,6950.4
702,Miles,No,69000,public_transport,0,399,redmart,999,100,999,british_airways_executive_club,citi_rewards_miles,3276.6400000000003
703,Miles,Yes,39000,public_transport,100,0,redmart,0,100,799,krisflyer,uob_prvi_miles,2797.2
704,Miles,No,49000,esso,399,100,giant,599,100,999,krisflyer,uob_prvi_miles,6151.599999999999
705,Miles,Yes,49000,spc,899,899,ntuc,899,100,899,asia_miles,uob_prvi_miles,10348.8
706,Miles,No,59000,shell,599,799,redmart,399,999,399,big_loyalty,dbs_altitude_visa,11502.0
707,Miles,Yes,79000,spc,799,899,cold_storage,999,599,899,asia_miles,uob_prvi_miles,11746.0
708,Miles,No,49000,caltex,899,0,sheng_shiong,799,399,599,turkish_miles_and_smiles,citi_rewards_miles,1293.92
709,Miles,No,59000,esso,999,799,ntuc,999,899,0,big_loyalty,dbs_altitude_visa,13305.599999999999
710,Miles,Yes,39000,public_transport,100,0,cold_storage,899,100,399,etihad_guest,citi_rewards_miles,814.24
711,Miles,Yes,49000,spc,599,599,sheng_shiong,100,899,399,big_loyalty,dbs_altitude_visa,9345.599999999999
712,Miles,Yes,79000,spc,799,799,giant,799,999,799,etihad_guest,citi_rewards_miles,1821.76
713,Miles,No,49000,public_transport,0,0,giant,399,100,0,asia_miles,uob_prvi_miles,1397.1999999999998
714,Miles,No,69000,shell,999,0,redmart,0,899,0,etihad_guest,citi_rewards_miles,303.68
715,Miles,No,89000,public_transport,0,399,ntuc,899,899,0,big_loyalty,dbs_altitude_visa,7909.199999999999
716,Miles,Yes,39000,esso,999,599,giant,899,0,599,frequent_flyer,dbs_altitude_visa,7430.4
717,Miles,Yes,89000,caltex,799,100,giant,599,399,100,etihad_guest,citi_rewards_miles,463.5200000000001
718,Miles,Yes,49000,esso,599,0,redmart,599,599,399,krisflyer,uob_prvi_miles,6148.799999999999
719,Miles,No,89000,caltex,999,399,redmart,100,899,0,big_loyalty,dbs_altitude_visa,8629.199999999999
720,Miles,No,69000,public_transport,100,599,redmart,399,100,399,british_airways_executive_club,citi_rewards_miles,1404.64
721,Miles,No,59000,shell,599,599,cold_storage,999,100,399,british_airways_executive_club,citi_rewards_miles,1005.9200000000001
722,Miles,Yes,59000,esso,999,799,cold_storage,799,0,599,frequent_flyer,dbs_altitude_visa,7670.4
